retn_code,foodgrp_code,food_type,food_desc,cook_method_1,cook_method_2,cook_method_addon,cook_time,nutrient_num,nutrient_desc,retn_factor
0524,16,LEGUMES,,BOILED,BAKED,,75 MIN,392,"Vitamin A, RE",85
0524,16,LEGUMES,,BOILED,BAKED,,75 MIN,221,"Alcohol, ethyl",100
0524,16,LEGUMES,,BOILED,BAKED,,75 MIN,321,"Carotene, beta",85
0524,16,LEGUMES,,BOILED,BAKED,,75 MIN,322,"Carotene, alpha",85
0524,16,LEGUMES,,BOILED,BAKED,,75 MIN,334,"Cryptoxanthin, beta",85
0524,16,LEGUMES,,BOILED,BAKED,,75 MIN,337,Lycopene,85
0524,16,LEGUMES,,BOILED,BAKED,,75 MIN,338,Lutein + zeaxanthin,85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,301,Calcium,90
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,303,Iron,85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,304,Magnesium,80
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,305,Phosphorus,90
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,306,Potassium,75
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,307,Sodium,95
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,309,Zinc,90
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,312,Copper,70
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,401,"Vitamin C, total ascorbic acid",65
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,404,Thiamin,60
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,405,Riboflavin,70
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,406,Niacin,65
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,415,Vitamin B-6,65
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,417,"Folate, total",45
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,431,Folic acid,45
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,432,"Folate, food",45
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,421,"Choline, total",100
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,418,Vitamin B-12,100
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,318,"Vitamin A, IU",85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,392,"Vitamin A, RE",85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,221,"Alcohol, ethyl",100
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,321,"Carotene, beta",85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,322,"Carotene, alpha",85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,334,"Cryptoxanthin, beta",85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,337,Lycopene,85
0526,16,LEGUMES,,BOILED,FRIED,,75 MIN,338,Lutein + zeaxanthin,85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,301,Calcium,85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,303,Iron,80
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,304,Magnesium,75
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,305,Phosphorus,85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,306,Potassium,70
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,307,Sodium,90
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,309,Zinc,85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,312,Copper,65
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,401,"Vitamin C, total ascorbic acid",65
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,404,Thiamin,60
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,405,Riboflavin,70
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,406,Niacin,65
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,415,Vitamin B-6,65
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,417,"Folate, total",45
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,431,Folic acid,45
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,432,"Folate, food",45
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,421,"Choline, total",100
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,418,Vitamin B-12,100
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,318,"Vitamin A, IU",85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,392,"Vitamin A, RE",85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,221,"Alcohol, ethyl",100
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,321,"Carotene, beta",85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,322,"Carotene, alpha",85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,334,"Cryptoxanthin, beta",85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,337,Lycopene,85
0521,16,LEGUMES,,BOILED,,DRAINED,75 MIN,338,Lutein + zeaxanthin,85
0550,16,LEGUMES,,REHEATED,,,,301,Calcium,100
0550,16,LEGUMES,,REHEATED,,,,303,Iron,100
0550,16,LEGUMES,,REHEATED,,,,304,Magnesium,100
0550,16,LEGUMES,,REHEATED,,,,305,Phosphorus,100
0550,16,LEGUMES,,REHEATED,,,,306,Potassium,100
0550,16,LEGUMES,,REHEATED,,,,307,Sodium,100
0550,16,LEGUMES,,REHEATED,,,,309,Zinc,100
0550,16,LEGUMES,,REHEATED,,,,312,Copper,100
0550,16,LEGUMES,,REHEATED,,,,401,"Vitamin C, total ascorbic acid",95
0550,16,LEGUMES,,REHEATED,,,,404,Thiamin,95
0550,16,LEGUMES,,REHEATED,,,,405,Riboflavin,95
0550,16,LEGUMES,,REHEATED,,,,406,Niacin,95
0550,16,LEGUMES,,REHEATED,,,,415,Vitamin B-6,95
0550,16,LEGUMES,,REHEATED,,,,417,"Folate, total",95
0550,16,LEGUMES,,REHEATED,,,,431,Folic acid,95
0550,16,LEGUMES,,REHEATED,,,,432,"Folate, food",95
0550,16,LEGUMES,,REHEATED,,,,421,"Choline, total",100
0550,16,LEGUMES,,REHEATED,,,,418,Vitamin B-12,100
0550,16,LEGUMES,,REHEATED,,,,318,"Vitamin A, IU",100
0550,16,LEGUMES,,REHEATED,,,,392,"Vitamin A, RE",100
0550,16,LEGUMES,,REHEATED,,,,221,"Alcohol, ethyl",100
0550,16,LEGUMES,,REHEATED,,,,321,"Carotene, beta",100
0550,16,LEGUMES,,REHEATED,,,,322,"Carotene, alpha",100
0550,16,LEGUMES,,REHEATED,,,,334,"Cryptoxanthin, beta",100
0550,16,LEGUMES,,REHEATED,,,,337,Lycopene,100
0550,16,LEGUMES,,REHEATED,,,,338,Lutein + zeaxanthin,100
1001,17,LAMB,,BROILED,,,,301,Calcium,100
1001,17,LAMB,,BROILED,,,,303,Iron,95
1001,17,LAMB,,BROILED,,,,304,Magnesium,85
1001,17,LAMB,,BROILED,,,,305,Phosphorus,85
1001,17,LAMB,,BROILED,,,,306,Potassium,85
1001,17,LAMB,,BROILED,,,,307,Sodium,85
1001,17,LAMB,,BROILED,,,,309,Zinc,100
1001,17,LAMB,,BROILED,,,,312,Copper,90
1001,17,LAMB,,BROILED,,,,401,"Vitamin C, total ascorbic acid",80
1001,17,LAMB,,BROILED,,,,404,Thiamin,60
1001,17,LAMB,,BROILED,,,,405,Riboflavin,90
1001,17,LAMB,,BROILED,,,,406,Niacin,80
1001,17,LAMB,,BROILED,,,,415,Vitamin B-6,65
1001,17,LAMB,,BROILED,,,,417,"Folate, total",70
1001,17,LAMB,,BROILED,,,,431,Folic acid,70
1001,17,LAMB,,BROILED,,,,432,"Folate, food",70
1001,17,LAMB,,BROILED,,,,421,"Choline, total",90
1001,17,LAMB,,BROILED,,,,418,Vitamin B-12,80
1001,17,LAMB,,BROILED,,,,318,"Vitamin A, IU",75
1001,17,LAMB,,BROILED,,,,392,"Vitamin A, RE",75
1001,17,LAMB,,BROILED,,,,221,"Alcohol, ethyl",100
1001,17,LAMB,,BROILED,,,,321,"Carotene, beta",75
1001,17,LAMB,,BROILED,,,,322,"Carotene, alpha",75
1001,17,LAMB,,BROILED,,,,334,"Cryptoxanthin, beta",75
1001,17,LAMB,,BROILED,,,,337,Lycopene,75
1001,17,LAMB,,BROILED,,,,338,Lutein + zeaxanthin,75
1004,17,LAMB,,ROASTED,,,,301,Calcium,100
1004,17,LAMB,,ROASTED,,,,303,Iron,100
1004,17,LAMB,,ROASTED,,,,304,Magnesium,80
1004,17,LAMB,,ROASTED,,,,305,Phosphorus,85
1004,17,LAMB,,ROASTED,,,,306,Potassium,75
1004,17,LAMB,,ROASTED,,,,307,Sodium,75
1004,17,LAMB,,ROASTED,,,,309,Zinc,100
1004,17,LAMB,,ROASTED,,,,312,Copper,80
1004,17,LAMB,,ROASTED,,,,401,"Vitamin C, total ascorbic acid",80
1004,17,LAMB,,ROASTED,,,,404,Thiamin,60
1004,17,LAMB,,ROASTED,,,,405,Riboflavin,90
1004,17,LAMB,,ROASTED,,,,406,Niacin,80
1004,17,LAMB,,ROASTED,,,,415,Vitamin B-6,75
1004,17,LAMB,,ROASTED,,,,417,"Folate, total",85
1004,17,LAMB,,ROASTED,,,,431,Folic acid,85
1004,17,LAMB,,ROASTED,,,,432,"Folate, food",85
1004,17,LAMB,,ROASTED,,,,421,"Choline, total",90
1004,17,LAMB,,ROASTED,,,,418,Vitamin B-12,75
1004,17,LAMB,,ROASTED,,,,318,"Vitamin A, IU",75
1004,17,LAMB,,ROASTED,,,,392,"Vitamin A, RE",75
1004,17,LAMB,,ROASTED,,,,221,"Alcohol, ethyl",100
1004,17,LAMB,,ROASTED,,,,321,"Carotene, beta",75
1004,17,LAMB,,ROASTED,,,,322,"Carotene, alpha",75
1004,17,LAMB,,ROASTED,,,,334,"Cryptoxanthin, beta",75
1004,17,LAMB,,ROASTED,,,,337,Lycopene,75
1004,17,LAMB,,ROASTED,,,,338,Lutein + zeaxanthin,75
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,301,Calcium,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,303,Iron,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,304,Magnesium,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,305,Phosphorus,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,306,Potassium,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,307,Sodium,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,309,Zinc,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,312,Copper,100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",85
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,404,Thiamin,45
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,405,Riboflavin,85
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,406,Niacin,95
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,415,Vitamin B-6,70
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,417,"Folate, total",65
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,431,Folic acid,65
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,432,"Folate, food",65
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,421,"Choline, total",90
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,418,Vitamin B-12,75
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,318,"Vitamin A, IU",80
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,392,"Vitamin A, RE",80
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,221,"Alcohol, ethyl",100
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,321,"Carotene, beta",80
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,322,"Carotene, alpha",80
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,334,"Cryptoxanthin, beta",80
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,337,Lycopene,80
1052,17,LAMB,,BROWNED,SIMMERED,W/DRIPPINGS,,338,Lutein + zeaxanthin,80
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,301,Calcium,100
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,303,Iron,95
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,304,Magnesium,65
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,305,Phosphorus,65
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,306,Potassium,55
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,307,Sodium,65
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,309,Zinc,95
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,312,Copper,70
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",80
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,404,Thiamin,30
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,405,Riboflavin,60
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,406,Niacin,60
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,415,Vitamin B-6,45
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,417,"Folate, total",55
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,431,Folic acid,55
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,432,"Folate, food",55
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,421,"Choline, total",90
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,418,Vitamin B-12,60
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,318,"Vitamin A, IU",75
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,392,"Vitamin A, RE",75
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,221,"Alcohol, ethyl",100
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,321,"Carotene, beta",75
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,322,"Carotene, alpha",75
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,334,"Cryptoxanthin, beta",75
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,337,Lycopene,75
1051,17,LAMB,,BROWNED,SIMMERED,WO/DRIPPINGS,,338,Lutein + zeaxanthin,75
1003,17,LAMB,GROUND,BROILED,,,,301,Calcium,90
1003,17,LAMB,GROUND,BROILED,,,,303,Iron,95
1003,17,LAMB,GROUND,BROILED,,,,304,Magnesium,80
1003,17,LAMB,GROUND,BROILED,,,,305,Phosphorus,85
1003,17,LAMB,GROUND,BROILED,,,,306,Potassium,85
1003,17,LAMB,GROUND,BROILED,,,,307,Sodium,80
1003,17,LAMB,GROUND,BROILED,,,,309,Zinc,100
1003,17,LAMB,GROUND,BROILED,,,,312,Copper,75
1003,17,LAMB,GROUND,BROILED,,,,401,"Vitamin C, total ascorbic acid",80
1003,17,LAMB,GROUND,BROILED,,,,404,Thiamin,70
1003,17,LAMB,GROUND,BROILED,,,,405,Riboflavin,80
1003,17,LAMB,GROUND,BROILED,,,,406,Niacin,85
1003,17,LAMB,GROUND,BROILED,,,,415,Vitamin B-6,75
1003,17,LAMB,GROUND,BROILED,,,,417,"Folate, total",70
1003,17,LAMB,GROUND,BROILED,,,,431,Folic acid,70
1003,17,LAMB,GROUND,BROILED,,,,432,"Folate, food",70
1003,17,LAMB,GROUND,BROILED,,,,421,"Choline, total",90
1003,17,LAMB,GROUND,BROILED,,,,418,Vitamin B-12,75
1003,17,LAMB,GROUND,BROILED,,,,318,"Vitamin A, IU",75
1003,17,LAMB,GROUND,BROILED,,,,392,"Vitamin A, RE",75
1003,17,LAMB,GROUND,BROILED,,,,221,"Alcohol, ethyl",100
1003,17,LAMB,GROUND,BROILED,,,,321,"Carotene, beta",75
1003,17,LAMB,GROUND,BROILED,,,,322,"Carotene, alpha",75
1003,17,LAMB,GROUND,BROILED,,,,334,"Cryptoxanthin, beta",75
1003,17,LAMB,GROUND,BROILED,,,,337,Lycopene,75
1003,17,LAMB,GROUND,BROILED,,,,338,Lutein + zeaxanthin,75
1074,17,LAMB,,REHEATED,,,,301,Calcium,100
1074,17,LAMB,,REHEATED,,,,303,Iron,100
1074,17,LAMB,,REHEATED,,,,304,Magnesium,100
1074,17,LAMB,,REHEATED,,,,305,Phosphorus,100
1074,17,LAMB,,REHEATED,,,,306,Potassium,100
1074,17,LAMB,,REHEATED,,,,307,Sodium,100
1074,17,LAMB,,REHEATED,,,,309,Zinc,100
1074,17,LAMB,,REHEATED,,,,312,Copper,100
1074,17,LAMB,,REHEATED,,,,401,"Vitamin C, total ascorbic acid",95
1074,17,LAMB,,REHEATED,,,,404,Thiamin,95
1074,17,LAMB,,REHEATED,,,,405,Riboflavin,100
1074,17,LAMB,,REHEATED,,,,406,Niacin,100
1074,17,LAMB,,REHEATED,,,,415,Vitamin B-6,95
1074,17,LAMB,,REHEATED,,,,417,"Folate, total",95
1074,17,LAMB,,REHEATED,,,,431,Folic acid,95
1074,17,LAMB,,REHEATED,,,,432,"Folate, food",95
1074,17,LAMB,,REHEATED,,,,421,"Choline, total",90
1074,17,LAMB,,REHEATED,,,,418,Vitamin B-12,95
1074,17,LAMB,,REHEATED,,,,318,"Vitamin A, IU",100
1074,17,LAMB,,REHEATED,,,,392,"Vitamin A, RE",100
1074,17,LAMB,,REHEATED,,,,221,"Alcohol, ethyl",100
1074,17,LAMB,,REHEATED,,,,321,"Carotene, beta",100
1074,17,LAMB,,REHEATED,,,,322,"Carotene, alpha",100
1074,17,LAMB,,REHEATED,,,,334,"Cryptoxanthin, beta",100
1074,17,LAMB,,REHEATED,,,,337,Lycopene,100
1074,17,LAMB,,REHEATED,,,,338,Lutein + zeaxanthin,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,301,Calcium,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,303,Iron,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,304,Magnesium,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,305,Phosphorus,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,306,Potassium,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,307,Sodium,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,309,Zinc,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,312,Copper,100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",85
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,404,Thiamin,45
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,405,Riboflavin,85
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,406,Niacin,95
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,415,Vitamin B-6,70
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,417,"Folate, total",65
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,431,Folic acid,65
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,432,"Folate, food",65
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,421,"Choline, total",90
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,418,Vitamin B-12,75
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,318,"Vitamin A, IU",80
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,392,"Vitamin A, RE",80
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,221,"Alcohol, ethyl",100
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,321,"Carotene, beta",80
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,322,"Carotene, alpha",80
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,334,"Cryptoxanthin, beta",80
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,337,Lycopene,80
1056,17,LAMB,,SIMMERED,,W/DRIPPINGS,,338,Lutein + zeaxanthin,80
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,301,Calcium,100
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,303,Iron,95
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,304,Magnesium,65
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,305,Phosphorus,65
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,306,Potassium,55
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,307,Sodium,65
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,309,Zinc,95
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,312,Copper,70
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,401,"Vitamin C, total ascorbic acid",80
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,404,Thiamin,30
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,405,Riboflavin,60
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,406,Niacin,60
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,415,Vitamin B-6,55
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,417,"Folate, total",55
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,431,Folic acid,55
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,432,"Folate, food",55
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,421,"Choline, total",90
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,418,Vitamin B-12,60
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,318,"Vitamin A, IU",75
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,392,"Vitamin A, RE",75
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,221,"Alcohol, ethyl",100
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,321,"Carotene, beta",75
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,322,"Carotene, alpha",75
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,334,"Cryptoxanthin, beta",75
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,337,Lycopene,75
1055,17,LAMB,,SIMMERED,,WO/DRIPPINGS,,338,Lutein + zeaxanthin,75
1151,17,LIVER,,FRIED,,,,301,Calcium,100
1151,17,LIVER,,FRIED,,,,303,Iron,95
1151,17,LIVER,,FRIED,,,,304,Magnesium,85
1151,17,LIVER,,FRIED,,,,305,Phosphorus,90
1151,17,LIVER,,FRIED,,,,306,Potassium,85
1151,17,LIVER,,FRIED,,,,307,Sodium,85
1151,17,LIVER,,FRIED,,,,309,Zinc,100
1151,17,LIVER,,FRIED,,,,312,Copper,100
1151,17,LIVER,,FRIED,,,,401,"Vitamin C, total ascorbic acid",80
1151,17,LIVER,,FRIED,,,,404,Thiamin,70
1151,17,LIVER,,FRIED,,,,405,Riboflavin,90
1151,17,LIVER,,FRIED,,,,406,Niacin,80
1151,17,LIVER,,FRIED,,,,415,Vitamin B-6,60
1151,17,LIVER,,FRIED,,,,417,"Folate, total",85
1151,17,LIVER,,FRIED,,,,431,Folic acid,85
1151,17,LIVER,,FRIED,,,,432,"Folate, food",85
1151,17,LIVER,,FRIED,,,,421,"Choline, total",90
1151,17,LIVER,,FRIED,,,,418,Vitamin B-12,80
1151,17,LIVER,,FRIED,,,,318,"Vitamin A, IU",75
1151,17,LIVER,,FRIED,,,,392,"Vitamin A, RE",75
1151,17,LIVER,,FRIED,,,,221,"Alcohol, ethyl",100
1151,17,LIVER,,FRIED,,,,321,"Carotene, beta",75
1151,17,LIVER,,FRIED,,,,322,"Carotene, alpha",75
1151,17,LIVER,,FRIED,,,,334,"Cryptoxanthin, beta",75
1151,17,LIVER,,FRIED,,,,337,Lycopene,75
1151,17,LIVER,,FRIED,,,,338,Lutein + zeaxanthin,75
1154,17,LIVER,,REHEATED,,,,301,Calcium,100
1154,17,LIVER,,REHEATED,,,,303,Iron,100
1154,17,LIVER,,REHEATED,,,,304,Magnesium,100
1154,17,LIVER,,REHEATED,,,,305,Phosphorus,100
1154,17,LIVER,,REHEATED,,,,306,Potassium,100
1154,17,LIVER,,REHEATED,,,,307,Sodium,100
1154,17,LIVER,,REHEATED,,,,309,Zinc,100
1154,17,LIVER,,REHEATED,,,,312,Copper,100
1154,17,LIVER,,REHEATED,,,,401,"Vitamin C, total ascorbic acid",95
1154,17,LIVER,,REHEATED,,,,404,Thiamin,95
1154,17,LIVER,,REHEATED,,,,405,Riboflavin,100
1154,17,LIVER,,REHEATED,,,,406,Niacin,100
1154,17,LIVER,,REHEATED,,,,415,Vitamin B-6,95
1154,17,LIVER,,REHEATED,,,,417,"Folate, total",95
1154,17,LIVER,,REHEATED,,,,431,Folic acid,95
1154,17,LIVER,,REHEATED,,,,432,"Folate, food",95
1154,17,LIVER,,REHEATED,,,,418,Vitamin B-12,95
1154,17,LIVER,,REHEATED,,,,318,"Vitamin A, IU",100
1154,17,LIVER,,REHEATED,,,,392,"Vitamin A, RE",100
1154,17,LIVER,,REHEATED,,,,221,"Alcohol, ethyl",100
1154,17,LIVER,,REHEATED,,,,321,"Carotene, beta",100
1154,17,LIVER,,REHEATED,,,,322,"Carotene, alpha",100
1154,17,LIVER,,REHEATED,,,,334,"Cryptoxanthin, beta",100
1154,17,LIVER,,REHEATED,,,,337,Lycopene,100
1154,17,LIVER,,REHEATED,,,,338,Lutein + zeaxanthin,100
1951,17,VEAL,,BROILED,,,,301,Calcium,95
1951,17,VEAL,,BROILED,,,,303,Iron,90
1951,17,VEAL,,BROILED,,,,304,Magnesium,85
1951,17,VEAL,,BROILED,,,,305,Phosphorus,85
1951,17,VEAL,,BROILED,,,,306,Potassium,85
1951,17,VEAL,,BROILED,,,,307,Sodium,85
1951,17,VEAL,,BROILED,,,,309,Zinc,100
1951,17,VEAL,,BROILED,,,,312,Copper,95
1951,17,VEAL,,BROILED,,,,401,"Vitamin C, total ascorbic acid",80
1951,17,VEAL,,BROILED,,,,404,Thiamin,65
1951,17,VEAL,,BROILED,,,,405,Riboflavin,90
1951,17,VEAL,,BROILED,,,,406,Niacin,80
1951,17,VEAL,,BROILED,,,,415,Vitamin B-6,65
1951,17,VEAL,,BROILED,,,,417,"Folate, total",75
1951,17,VEAL,,BROILED,,,,431,Folic acid,75
1951,17,VEAL,,BROILED,,,,432,"Folate, food",75
1951,17,VEAL,,BROILED,,,,421,"Choline, total",90
1951,17,VEAL,,BROILED,,,,418,Vitamin B-12,80
1951,17,VEAL,,BROILED,,,,318,"Vitamin A, IU",75
1951,17,VEAL,,BROILED,,,,392,"Vitamin A, RE",75
1951,17,VEAL,,BROILED,,,,221,"Alcohol, ethyl",100
1951,17,VEAL,,BROILED,,,,321,"Carotene, beta",75
1951,17,VEAL,,BROILED,,,,322,"Carotene, alpha",75
1951,17,VEAL,,BROILED,,,,334,"Cryptoxanthin, beta",75
